,goldDiff - TOP_-56to0,goldDiff - MID_-81to0,goldDiff - ADC_-102to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,xpDiff - ADC_-102to0,wardsPlaced - TOPR
7204,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7207,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7212,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7219,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7220,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7223,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7230,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7237,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7238,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7239,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False
7240,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False
7241,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7245,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7251,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7252,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7259,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7260,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7265,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7266,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7270,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7280,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7281,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7282,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7283,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7284,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7285,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7286,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7287,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7288,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True
7289,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
7290,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7291,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7292,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7293,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7294,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7295,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7310,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7319,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7320,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7324,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7325,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7326,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7327,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7328,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
7329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7330,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7331,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7334,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7340,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7355,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7356,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7358,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
7359,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7360,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7364,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7370,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7380,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7381,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7386,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7387,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7388,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True
7389,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True
7390,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7391,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
7392,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7394,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7395,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7398,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7410,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7420,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7430,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7433,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7435,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7436,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False
7437,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
7438,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
7439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7445,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7446,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7457,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7460,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7465,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7466,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7467,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7469,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7470,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
7471,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7480,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7490,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7497,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
7498,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7499,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False
7500,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False
7501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7505,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7509,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7510,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7511,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7512,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7520,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7522,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
