,goldDiff - TOP_-56to0,goldDiff - JG_-85to0,goldDiff - SUPP_-21to0,item0 - SUPPR_NoItem,item0 - SUPPB_NoItem,level - TOPB_0to3,level - SUPPR_0to2,level - JGB_0to3,level - MIDB_0to3,level - ADCB_0to2,level - SUPPB_0to2,level - TOPR_0to3,level - JGR_0to3,level - MIDR_0to3,level - ADCR_0to2,minute_0to4,xpDiff - MID_-11to18,wardsPlaced - TOPB
356,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
357,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
358,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
359,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
360,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
361,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True
362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
369,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
370,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
380,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
381,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
390,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
391,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
394,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False
395,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
396,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
397,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
